uti;sft_type;action_type;reporting_timestamp_cp1;reporting_timestamp_cp2;other_counterparty_cp1;other_counterparty_cp2;uti_cp1;uti_cp2;event_date_cp1;event_date_cp2;type_of_sft_cp1;type_of_sft_cp2;execution_timestamp_cp1;execution_timestamp_cp2;method_used_to_provide_collateral_cp1;method_used_to_provide_collateral_cp2
PRED-20260405-0011;Predatadas;NEWT;2026-04-05T09:10:50Z;2026-04-05T09:10:50Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260405-0011;PRED-20260405-0011;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T09:11:20Z;2026-04-05T09:11:20Z;BILATERAL;BILATERAL
PRED-20260405-0012;Predatadas;NEWT;2026-04-05T10:17:01Z;2026-04-05T10:17:01Z;7LTWFZYICNSX8D621K86;VUJNWIVNFNEBFQSQE965;PRED-20260405-0012;PRED-20260405-0012;2026-04-05;2026-04-05;SECLEND;SECLEND;2026-04-05T10:18:31Z;2026-04-05T10:18:31Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260405-0013;Predatadas;NEWT;2026-04-05T11:24:12Z;2026-04-05T11:24:12Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260405-0013;PRED-20260405-0013;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T11:25:42Z;2026-04-05T11:25:42Z;TRIPARTY;TRIPARTY
PRED-20260405-0014;Predatadas;NEWT;2026-04-05T12:31:23Z;2026-04-05T12:36:23Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260405-0014;PRED-20260405-0014;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T12:31:53Z;2026-04-05T14:31:23Z;THIRD_PARTY_AGENT;TRIPARTY
PRED-20260405-0015;Predatadas;NEWT;2026-04-05T13:38:34Z;2026-04-05T13:38:34Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260405-0015;PRED-20260405-0015;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T13:39:04Z;2026-04-05T13:39:04Z;CSD;CSD
PRED-20260405-0016;Predatadas;NEWT;2026-04-05T14:45:45Z;2026-04-05T14:45:45Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260405-0016;PRED-20260405-0016;2026-04-05;2026-04-05;SECLEND;BUYSELLBACK;2026-04-05T14:46:15Z;2026-04-05T14:46:15Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260405-0017;Predatadas;NEWT;2026-04-05T15:52:56Z;2026-04-05T15:52:56Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260405-0017;PRED-20260405-0017;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T15:53:26Z;2026-04-05T15:53:26Z;BILATERAL;BILATERAL
PRED-20260405-0018;Predatadas;NEWT;2026-04-05T16:59:07Z;2026-04-05T17:04:07Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260405-0018;PRED-20260405-0018;2026-04-05;2026-04-06;REPO;SECLEND;2026-04-05T17:00:37Z;2026-04-05T17:00:37Z;CSD;CSD
PRED-20260405-0019;Predatadas;NEWT;2026-04-05T08:06:18Z;2026-04-05T08:06:18Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260405-0019;PRED-20260405-0019;2026-04-05;2026-04-05;REPO;REPO;2026-04-05T08:06:48Z;2026-04-05T08:06:48Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260405-0020;Predatadas;NEWT;2026-04-05T09:13:29Z;2026-04-05T09:18:29Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260405-0020;PRED-20260405-0020;2026-04-05;2026-04-05;REPO;REPO;2026-04-05T09:13:59Z;2026-04-05T09:13:59Z;BILATERAL;BILATERAL
PRED-20260405-0021;Predatadas;NEWT;2026-04-05T10:20:40Z;2026-04-05T10:20:40Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260405-0021;PRED-20260405-0021;2026-04-05;2026-04-05;BUYSELLBACK;BUYSELLBACK;2026-04-05T10:21:10Z;2026-04-05T10:21:10Z;CSD;CSD
PRED-20260405-0022;Predatadas;NEWT;2026-04-05T11:27:51Z;2026-04-05T11:32:51Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260405-0022;PRED-20260405-0022;2026-04-05;2026-04-05;REPO;REPO;2026-04-05T11:28:21Z;2026-04-05T13:27:51Z;BILATERAL;CSD
PRED-20260405-0023;Predatadas;NEWT;2026-04-05T12:34:02Z;2026-04-05T12:34:02Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260405-0023;PRED-20260405-0023;2026-04-05;2026-04-05;REPO;REPO;2026-04-05T12:35:32Z;2026-04-05T12:35:32Z;CSD;CSD
PRED-20260405-0024;Predatadas;NEWT;2026-04-05T13:41:13Z;2026-04-05T13:41:13Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260405-0024;PRED-20260405-0024-X;2026-04-05;2026-04-05;SECLEND;SECLEND;2026-04-05T13:42:43Z;2026-04-05T13:42:43Z;BILATERAL;BILATERAL
