uti;sft_type;action_type;reporting_timestamp_cp1;reporting_timestamp_cp2;other_counterparty_cp1;other_counterparty_cp2;uti_cp1;uti_cp2;event_date_cp1;event_date_cp2;type_of_sft_cp1;type_of_sft_cp2;execution_timestamp_cp1;execution_timestamp_cp2;method_used_to_provide_collateral_cp1;method_used_to_provide_collateral_cp2
PRED-20260427-0020;Predatadas;NEWT;2026-04-27T09:13:29Z;2026-04-27T09:13:29Z;R0MUWSFPU8MPRO8K5P81;5493001KJTIIGC8Y1R12;PRED-20260427-0020;PRED-20260427-0020;2026-04-27;2026-04-27;BUYSELLBACK;BUYSELLBACK;2026-04-27T09:13:59Z;2026-04-27T09:13:59Z;TRIPARTY;TRIPARTY
PRED-20260427-0021;Predatadas;NEWT;2026-04-27T10:20:40Z;2026-04-27T10:25:40Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260427-0021;PRED-20260427-0021;2026-04-27;2026-04-27;REPO;SECLEND;2026-04-27T10:21:10Z;2026-04-27T12:20:40Z;CSD;THIRD_PARTY_AGENT
PRED-20260427-0022;Predatadas;NEWT;2026-04-27T11:27:51Z;2026-04-27T11:27:51Z;R0MUWSFPU8MPRO8K5P81;5493001KJTIIGC8Y1R12;PRED-20260427-0022;PRED-20260427-0022;2026-04-27;2026-04-27;REPO;REPO;2026-04-27T11:28:21Z;2026-04-27T11:28:21Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260427-0023;Predatadas;NEWT;2026-04-27T12:34:02Z;2026-04-27T12:34:02Z;VUJNWIVNFNEBFQSQE965;R0MUWSFPU8MPRO8K5P81;PRED-20260427-0023;PRED-20260427-0023;2026-04-27;2026-04-27;REPO;REPO;2026-04-27T12:35:32Z;2026-04-27T12:35:32Z;BILATERAL;BILATERAL
PRED-20260427-0024;Predatadas;NEWT;2026-04-27T13:41:13Z;2026-04-27T13:41:13Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260427-0024;PRED-20260427-0024-X;2026-04-27;2026-04-27;SECLEND;SECLEND;2026-04-27T13:42:43Z;2026-04-27T13:42:43Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260427-0025;Predatadas;NEWT;2026-04-27T14:48:24Z;2026-04-27T14:48:24Z;5493001KJTIIGC8Y1R12;7LTWFZYICNSX8D621K86;PRED-20260427-0025;PRED-20260427-0025;2026-04-27;2026-04-27;REPO;REPO;2026-04-27T14:48:54Z;2026-04-27T14:48:54Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260427-0026;Predatadas;NEWT;2026-04-27T15:55:35Z;2026-04-27T16:00:35Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260427-0026;PRED-20260427-0026;2026-04-27;2026-04-27;REPO;REPO;2026-04-27T15:56:05Z;2026-04-27T15:56:05Z;BILATERAL;BILATERAL
PRED-20260427-0027;Predatadas;NEWT;2026-04-27T16:02:46Z;2026-04-27T16:02:46Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260427-0027;PRED-20260427-0027;2026-04-27;2026-04-27;BUYSELLBACK;REPO;2026-04-27T16:03:16Z;2026-04-27T18:02:46Z;BILATERAL;BILATERAL
PRED-20260427-0028;Predatadas;NEWT;2026-04-27T08:09:57Z;2026-04-27T08:09:57Z;VUJNWIVNFNEBFQSQE965;R0MUWSFPU8MPRO8K5P81;PRED-20260427-0028;PRED-20260427-0028-X;2026-04-27;2026-04-27;REPO;REPO;2026-04-27T08:10:27Z;2026-04-27T08:10:27Z;TRIPARTY;TRIPARTY
PRED-20260427-0029;Predatadas;NEWT;2026-04-27T09:16:08Z;2026-04-27T09:16:08Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260427-0029;PRED-20260427-0029;2026-04-27;2026-04-28;REPO;SECLEND;2026-04-27T09:17:38Z;2026-04-27T11:16:08Z;THIRD_PARTY_AGENT;TRIPARTY
PRED-20260427-0030;Predatadas;NEWT;2026-04-27T10:23:19Z;2026-04-27T10:23:19Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260427-0030;PRED-20260427-0030;2026-04-27;2026-04-28;SECLEND;SECLEND;2026-04-27T10:23:49Z;2026-04-27T10:23:49Z;TRIPARTY;TRIPARTY
