uti;sft_type;action_type;reporting_timestamp_cp1;reporting_timestamp_cp2;other_counterparty_cp1;other_counterparty_cp2;uti_cp1;uti_cp2;event_date_cp1;event_date_cp2;type_of_sft_cp1;type_of_sft_cp2;execution_timestamp_cp1;execution_timestamp_cp2;method_used_to_provide_collateral_cp1;method_used_to_provide_collateral_cp2
PRED-20260424-0011;Predatadas;NEWT;2026-04-24T09:10:50Z;2026-04-24T09:10:50Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260424-0011;PRED-20260424-0011;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T09:11:20Z;2026-04-24T09:11:20Z;BILATERAL;BILATERAL
PRED-20260424-0012;Predatadas;NEWT;2026-04-24T10:17:01Z;2026-04-24T10:17:01Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0012;PRED-20260424-0012;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T10:18:31Z;2026-04-24T10:18:31Z;CSD;CSD
PRED-20260424-0013;Predatadas;NEWT;2026-04-24T11:24:12Z;2026-04-24T11:24:12Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260424-0013;PRED-20260424-0013;2026-04-24;2026-04-24;BUYSELLBACK;BUYSELLBACK;2026-04-24T11:25:42Z;2026-04-24T11:25:42Z;CSD;CSD
PRED-20260424-0014;Predatadas;NEWT;2026-04-24T12:31:23Z;2026-04-24T12:31:23Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260424-0014;PRED-20260424-0014;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T12:31:53Z;2026-04-24T12:31:53Z;TRIPARTY;TRIPARTY
PRED-20260424-0015;Predatadas;NEWT;2026-04-24T13:38:34Z;2026-04-24T13:38:34Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0015;PRED-20260424-0015;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T13:39:04Z;2026-04-24T13:39:04Z;CSD;CSD
PRED-20260424-0016;Predatadas;NEWT;2026-04-24T14:45:45Z;2026-04-24T14:45:45Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260424-0016;PRED-20260424-0016;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T14:46:15Z;2026-04-24T14:46:15Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260424-0017;Predatadas;NEWT;2026-04-24T15:52:56Z;2026-04-24T15:52:56Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0017;PRED-20260424-0017;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T15:53:26Z;2026-04-24T15:53:26Z;BILATERAL;BILATERAL
PRED-20260424-0018;Predatadas;NEWT;2026-04-24T16:59:07Z;2026-04-24T16:59:07Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0018;PRED-20260424-0018;2026-04-24;2026-04-24;BUYSELLBACK;BUYSELLBACK;2026-04-24T17:00:37Z;2026-04-24T17:00:37Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260424-0019;Predatadas;NEWT;2026-04-24T08:06:18Z;2026-04-24T08:06:18Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260424-0019;PRED-20260424-0019;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T08:06:48Z;2026-04-24T08:06:48Z;CSD;CSD
PRED-20260424-0020;Predatadas;NEWT;2026-04-24T09:13:29Z;2026-04-24T09:13:29Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0020;PRED-20260424-0020;2026-04-24;2026-04-24;BUYSELLBACK;BUYSELLBACK;2026-04-24T09:13:59Z;2026-04-24T09:13:59Z;CSD;CSD
PRED-20260424-0021;Predatadas;NEWT;2026-04-24T10:20:40Z;2026-04-24T10:20:40Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260424-0021;PRED-20260424-0021;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T10:21:10Z;2026-04-24T10:21:10Z;TRIPARTY;TRIPARTY
PRED-20260424-0022;Predatadas;NEWT;2026-04-24T11:27:51Z;2026-04-24T11:27:51Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260424-0022;PRED-20260424-0022;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T11:28:21Z;2026-04-24T11:28:21Z;CSD;CSD
PRED-20260424-0023;Predatadas;NEWT;2026-04-24T12:34:02Z;2026-04-24T12:34:02Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260424-0023;PRED-20260424-0023;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T12:35:32Z;2026-04-24T12:35:32Z;BILATERAL;BILATERAL
PRED-20260424-0024;Predatadas;NEWT;2026-04-24T13:41:13Z;2026-04-24T13:41:13Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0024;PRED-20260424-0024;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T13:42:43Z;2026-04-24T13:42:43Z;BILATERAL;BILATERAL
PRED-20260424-0025;Predatadas;NEWT;2026-04-24T14:48:24Z;2026-04-24T14:48:24Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260424-0025;PRED-20260424-0025;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T14:48:54Z;2026-04-24T14:48:54Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260424-0026;Predatadas;NEWT;2026-04-24T15:55:35Z;2026-04-24T15:55:35Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0026;PRED-20260424-0026;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T15:56:05Z;2026-04-24T15:56:05Z;THIRD_PARTY_AGENT;THIRD_PARTY_AGENT
PRED-20260424-0027;Predatadas;NEWT;2026-04-24T16:02:46Z;2026-04-24T16:02:46Z;7LTWFZYICNSX8D621K86;7LTWFZYICNSX8D621K86;PRED-20260424-0027;PRED-20260424-0027;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T16:03:16Z;2026-04-24T16:03:16Z;BILATERAL;BILATERAL
PRED-20260424-0028;Predatadas;NEWT;2026-04-24T08:09:57Z;2026-04-24T08:09:57Z;R0MUWSFPU8MPRO8K5P81;R0MUWSFPU8MPRO8K5P81;PRED-20260424-0028;PRED-20260424-0028;2026-04-24;2026-04-24;REPO;REPO;2026-04-24T08:10:27Z;2026-04-24T08:10:27Z;CSD;CSD
PRED-20260424-0029;Predatadas;NEWT;2026-04-24T09:16:08Z;2026-04-24T09:16:08Z;5493001KJTIIGC8Y1R12;5493001KJTIIGC8Y1R12;PRED-20260424-0029;PRED-20260424-0029;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T09:17:38Z;2026-04-24T09:17:38Z;CSD;CSD
PRED-20260424-0030;Predatadas;NEWT;2026-04-24T10:23:19Z;2026-04-24T10:23:19Z;VUJNWIVNFNEBFQSQE965;VUJNWIVNFNEBFQSQE965;PRED-20260424-0030;PRED-20260424-0030;2026-04-24;2026-04-24;SECLEND;SECLEND;2026-04-24T10:23:49Z;2026-04-24T10:23:49Z;BILATERAL;BILATERAL
